span_id,container,quote_family,quotation_depth,open_target,open_offset,close_target,close_offset,cross_record,semantic_speaker,presentation_parent,opener_hidden,closer_hidden,opener_presentation,first_lexical_target,first_lexical_offset,first_lexical_presentation,last_lexical_target,last_lexical_offset,last_lexical_presentation,closer_presentation,expected_class,actual_class,source_basis,status,defects,snippet
A-Q00001,HOUR_01_BODY,guillemet,1,PASSION24.HOUR.01.P008,85,PASSION24.HOUR.01.P008,109,False,MARY,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.01.P008,87,MARY,PASSION24.HOUR.01.P008,105,MARY,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|MARY|MARY|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Je Te bénis, ô Fils ! »"
A-Q00252,PASSION24.TEXT.PART_III_DIVINE_PASSION,guillemet,1,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P143,12,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P146,75,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P144,0,JESUS,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P146,73,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Elle veut un entourage d'actes triples pour se révéler. Dès lors, hâte-toi.»"
A-Q00253,PASSION24.TEXT.PART_III_DIVINE_PASSION,guillemet,1,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P148,142,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P158,126,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P149,0,JESUS,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P158,124,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Cette connaissance fera naître tellement d'amour chez les créatures qu'elles s'y soumettront et La laisseront régner en elles.»
A-Q00255,PASSION24.TEXT.PART_III_DIVINE_PASSION,guillemet,1,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P163,19,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P168,84,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P164,0,JESUS,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P168,82,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Ce n'est pas la même exubérance d'Amour que lorsque Je veux créer d'autres Moi-même.»
A-Q00256,PASSION24.TEXT.PART_III_DIVINE_PASSION,guillemet,1,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P172,69,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P183,52,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P173,0,JESUS,PASSION24.TEXT.PART_III_DIVINE_PASSION.BODY.P183,50,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Je garde la préséance et Je la forme selon Mon plan.»
A-Q00258,PASSION24.TEXT.PART_III_MARY_SORROWS,guillemet,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P014,15,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P021,146,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P015,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P021,144,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … En l'ayant tout près, Je peux stimuler davantage sa foi et lui infuser la Lumière et l'Amour pour qu'il comprenne les Vérités que Je te manifeste.»"
A-Q00259,PASSION24.TEXT.PART_III_MARY_SORROWS,guillemet,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P023,38,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P026,229,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P024,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P026,227,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Et puisque tu ne peux pas empêcher le cours de Ma Justice, toi et Moi nous pourrons agir ensemble, et toi, tu Me demanderas de te faire souffrir. Par conséquent, sois résignée et patiente. Ton Jésus le veut ainsi, et cela suffit.»"
A-Q00260,PASSION24.TEXT.PART_III_MARY_SORROWS,guillemet,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P028,90,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P032,229,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P029,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P032,227,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Et, ainsi, elle a participé à toutes Mes Souffrances. Ses souffrances étaient telles qu'elle se sentait mourir à chaque réverbération. Mais l'Amour la soutenait et la gardait en vie. C'est ainsi qu'elle est la Reine des douleurs.»"
A-Q00262,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,2,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P043,24,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P043,147,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P043,26,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P043,145,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" Je n'ai rien à vous donner. Quelle volonté vous animait dans vos actes et vos souffrances ? Cherchez là votre récompense."""
A-Q00261,PASSION24.TEXT.PART_III_MARY_SORROWS,guillemet,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P035,12,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P043,376,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P036,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P043,374,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Je pourrais leur dire : "" Je n'ai rien à vous donner. Quelle volonté vous animait dans vos actes et vos souffrances ? Cherchez là votre récompense."" Faire le bien et souffrir sans référence à Ma Volonté n'est que misérable esclavage. Seulement Ma Volonté accorde une véritable domination, une vraie vertu et une véritable gloire pouvant transformer ce qui est humain en divin.»"
A-Q00264,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P047,143,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,77,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P048,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,73,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Oh ! Combien la Création exalte de façon admirable ce dicton Me concernant : """
A-Q00266,PASSION24.TEXT.PART_III_MARY_SORROWS,guillemet,2,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069,61,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069,69,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069,62,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069,68,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,«le Tout»
A-Q00265,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,113,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P082,91,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P058,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P082,89,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Car, Mon FIAT régnant en toi, elles serviront de matière et nourriture à Son aboutissement."""
A-Q00267,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P083,44,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P088,59,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P083,45,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P088,57,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"""Il est vrai que Ma Reine Mère fit le plus grand des sacrifices, que personne n'a jamais fait, en annihilant sa volonté pour se soumettre à la Volonté de Dieu embrassant avec Elle toutes les souffrances, les peines, au point de sacrifier héroïquement son propre enfant pour accomplir la Volonté Suprême. … Souvent la lutte exacerbe davantage que la peine elle-même."""
A-Q00268,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P090,18,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100,39,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P091,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100,35,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Et Je Lui demandais alors sans cesse : """
A-Q00269,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100,98,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P115,155,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P101,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P115,153,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Ceci Me donne l'occasion de converser avec la créature, de M'entretenir avec elle. Et ainsi Ma Volonté a son champ d'action divine dans la volonté humaine."""
A-Q00270,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P119,35,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P123,71,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P120,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P123,69,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Ils ne peuvent plus la retenir et ils jouent de la musique et chantent."""
A-Q00271,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P127,128,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P129,47,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P128,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P129,45,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Fais Moi parler du Règne de Ma Suprême Volonté."""
A-Q00274,PASSION24.TEXT.PART_III_MARY_SORROWS,mixed_straight_guillemet,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P132,47,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P180,193,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P133,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P180,191,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,V101126_TEXT_REBIND_OP-LMARY-180-01; mixed delimiter accepted by governed source correction; NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Ainsi, d'après le coût, ils puissent réaliser à quel point Je désire qu'ils l’acquissent, qu’ils puissent l'aimer, l'apprécier qu’ils aspirent à vivre dans ce Règne de Ma Volonté Suprême."""
A-Q00275,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P188,12,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P197,111,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P189,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P197,109,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … C'est pour qu'elle reproduise Mes Œuvres que Je tiens tant à ce qu'elle fasse Ma Volonté, qu'elle vive en Elle."""
A-Q00277,PASSION24.TEXT.PART_III_MARY_SORROWS,straight_double,1,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P206,12,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P222,79,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P207,0,JESUS,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P222,76,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Sans posséder ce don de la Foi comment aurait-Elle pu le donner à ses enfants ?"""
A-Q00278,PASSION24.TEXT.RELATED_HOUR_01,guillemet,1,PASSION24.TEXT.RELATED_HOUR_01.BODY.P010,208,PASSION24.TEXT.RELATED_HOUR_01.BODY.P013,113,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_01.BODY.P011,0,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P013,111,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Tout le bien que peut faire la créature a déjà été accompli par Mon Humanité. Ainsi, tout a été divinisé par Moi.»"
A-Q00279,PASSION24.TEXT.RELATED_HOUR_01,guillemet,1,PASSION24.TEXT.RELATED_HOUR_01.BODY.P014,16,PASSION24.TEXT.RELATED_HOUR_01.BODY.P017,114,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_01.BODY.P014,17,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P017,112,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma Vie se continue vraiment sur la terre, non seulement dans le Très Saint Sacrement, mais aussi dans les âmes qui vivent dans Ma grâce. … Imagine quel chagrin Me causent les créatures qui, pendant que Je veux agir en elles, ne font pas attention à Moi.»"
A-Q00281,PASSION24.TEXT.RELATED_HOUR_01,straight_double,2,PASSION24.TEXT.RELATED_HOUR_01.BODY.P034,72,PASSION24.TEXT.RELATED_HOUR_01.BODY.P034,234,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P034,73,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P034,231,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"""Je vous bénis au nom du Père, de Moi-même et du Saint-Esprit. Je vous bénis pour vous aider, vous défendre, vous pardonner, vous consoler et vous rendre saints !"""
A-Q00280,PASSION24.TEXT.RELATED_HOUR_01,guillemet,1,PASSION24.TEXT.RELATED_HOUR_01.BODY.P021,12,PASSION24.TEXT.RELATED_HOUR_01.BODY.P036,220,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_01.BODY.P021,13,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P036,218,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, combien de choses révèle ce mystère. J'ai voulu Me rendre chez Ma chère Maman pour lui demander sa bénédiction afin de lui fournir l'occasion de Me demander Ma propre Bénédiction. … Ce sont là les effets de Ma bénédiction. Mon Église, instruite par Moi, fait écho à Ma Bénédiction dans presque toutes les circonstances. Elle bénit dans l'administration des sacrements et en beaucoup d'autres occasions.»"
A-Q00283,PASSION24.TEXT.RELATED_HOUR_01,straight_double,2,PASSION24.TEXT.RELATED_HOUR_01.BODY.P041,182,PASSION24.TEXT.RELATED_HOUR_01.BODY.P047,316,True,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P042,0,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P047,314,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,""" … Au lieu de Me bénir en retour, elles M'offensent et Me maudissent. Pour cette raison, Ma fille, entre dans Ma Volonté et prends ton essor sur les ailes de toutes les choses créées, scelle les toutes des bénédictions que toutes les créatures Me doivent, et apporte toutes ces bénédictions à Mon Cœur tendre et blessé."""
A-Q00282,PASSION24.TEXT.RELATED_HOUR_01,guillemet,1,PASSION24.TEXT.RELATED_HOUR_01.BODY.P039,53,PASSION24.TEXT.RELATED_HOUR_01.BODY.P047,317,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_01.BODY.P040,0,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P047,314,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Au lieu de Me bénir en retour, elles M'offensent et Me maudissent. Pour cette raison, Ma fille, entre dans Ma Volonté et prends ton essor sur les ailes de toutes les choses créées, scelle les toutes des bénédictions que toutes les créatures Me doivent, et apporte toutes ces bénédictions à Mon Cœur tendre et blessé.""»"
A-Q00284,PASSION24.TEXT.RELATED_HOUR_01,guillemet,1,PASSION24.TEXT.RELATED_HOUR_01.BODY.P048,78,PASSION24.TEXT.RELATED_HOUR_01.BODY.P052,49,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_01.BODY.P049,0,JESUS,PASSION24.TEXT.RELATED_HOUR_01.BODY.P052,47,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Je bénis tout en toi et tout ce qui t'appartient.»
A-Q00288,PASSION24.TEXT.RELATED_HOUR_02,guillemet,1,PASSION24.TEXT.RELATED_HOUR_02.BODY.P007,20,PASSION24.TEXT.RELATED_HOUR_02.BODY.P010,51,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_02.BODY.P008,0,JESUS,PASSION24.TEXT.RELATED_HOUR_02.BODY.P010,49,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … On peut dire qu'il y avait une sorte de bilocation.»
A-Q00289,PASSION24.TEXT.RELATED_HOUR_02,guillemet,1,PASSION24.TEXT.RELATED_HOUR_02.BODY.P011,263,PASSION24.TEXT.RELATED_HOUR_02.BODY.P017,122,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_02.BODY.P011,264,JESUS,PASSION24.TEXT.RELATED_HOUR_02.BODY.P017,119,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma Fille, tu ne peux pas bien comprendre ce que Ma Maman bien-aimée était pour Moi. … Ah ! Si les âmes Me retournaient tout, si elles tiraient tout de Moi, combien de Ciels et de Mères J'aurais sur la terre !»"
A-Q00290,PASSION24.TEXT.RELATED_HOUR_03,guillemet,1,PASSION24.TEXT.RELATED_HOUR_03.BODY.P005,101,PASSION24.TEXT.RELATED_HOUR_03.BODY.P017,81,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_03.BODY.P006,0,JESUS,PASSION24.TEXT.RELATED_HOUR_03.BODY.P017,79,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Je voulais Me nourrir de leur amour, de leurs paroles, de leurs travaux, de tout.»"
A-Q00292,PASSION24.TEXT.RELATED_HOUR_03,guillemet,1,PASSION24.TEXT.RELATED_HOUR_03.BODY.P020,17,PASSION24.TEXT.RELATED_HOUR_03.BODY.P033,207,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_03.BODY.P021,0,JESUS,PASSION24.TEXT.RELATED_HOUR_03.BODY.P033,204,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Comme la volonté peut être déployée ! Combien d'actes bons et de méchancetés elle peut contenir ! Avant tout, Je veux la volonté de l'homme. Parce que si Je l'ai, J'ai tout. Sa résistance est alors vaincue !»"
A-Q00294,PASSION24.TEXT.RELATED_HOUR_04,curly_single,1,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,25,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,38,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,26,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,37,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,‘Je Vous aime’
A-Q00295,PASSION24.TEXT.RELATED_HOUR_04,curly_single,1,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,108,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,122,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,109,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P049,121,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,‘Je Vous adore’
A-Q00296,PASSION24.TEXT.RELATED_HOUR_04,curly_single,1,PASSION24.TEXT.RELATED_HOUR_04.BODY.P050,23,PASSION24.TEXT.RELATED_HOUR_04.BODY.P050,36,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P050,24,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P050,35,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,‘Je Vous aime’
A-Q00297,PASSION24.TEXT.RELATED_HOUR_04,curly_single,1,PASSION24.TEXT.RELATED_HOUR_04.BODY.P054,133,PASSION24.TEXT.RELATED_HOUR_04.BODY.P054,146,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P054,134,JESUS,PASSION24.TEXT.RELATED_HOUR_04.BODY.P054,145,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,‘Je vous aime’
